AGE;GENDER;DOMAIN;PhD;YEARSEXP;UNIVERSITY;UOC_POSITION;OTHER_POSITION;OTHERSTATUS;USERWIKI;PU1;PU2;PU3;PEU1;PEU2;PEU3;ENJ1;ENJ2;Qu1;Qu2;Qu3;Qu4;Qu5;Vis1;Vis2;Vis3;Im1;Im2;Im3;SA1;SA2;SA3;Use1;Use2;Use3;Use4;Use5;Pf1;Pf2;Pf3;JR1;JR2;BI1;BI2;Inc1;Inc2;Inc3;Inc4;Exp1;Exp2;Exp3;Exp4;Exp5
42;1;5;1;13;1;6;1;7;0;2;1;2;5;4;?;4;3;3;2;3;5;2;?;?;1;2;4;2;4;4;3;1;1;1;1;2;1;3;1;5;5;2;2;?;?;?;?;4;4;4;1;1
35;1;6;1;3;1;6;1;5;0;4;4;4;5;5;3;4;4;4;4;4;3;3;3;3;1;3;5;3;5;5;5;2;1;1;1;4;1;2;2;5;5;3;3;5;4;4;4;2;2;5;1;1
36;1;3;0;1;1;6;2;?;0;4;3;3;5;4;3;5;5;3;3;2;4;3;4;3;2;2;3;3;5;5;5;2;1;3;3;4;1;2;1;5;5;3;3;4;5;5;4;2;4;4;1;2
32;1;6;0;10;1;6;1;4;0;4;3;3;5;3;3;4;3;3;3;?;5;3;3;?;1;2;5;3;5;3;4;1;3;1;1;5;3;4;3;3;3;3;2;3;1;3;1;1;3;4;2;2
48;1;3;0;1;1;6;2;?;0;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;2;2;3;3;4;2;2;2;5;5;5;5;4;4;4;4;2;2;2;3;2
30;1;6;0;4;1;6;1;7;1;2;2;2;4;4;2;3;3;3;3;2;2;2;2;2;2;2;2;2;5;5;5;2;1;2;2;3;2;?;3;3;2;3;3;5;5;5;5;4;3;4;2;3
35;1;2;0;10;1;6;2;?;0;4;4;4;4;4;3;5;2;4;4;4;2;4;4;3;2;3;4;4;2;4;4;3;4;4;4;4;4;5;1;5;4;4;4;5;2;4;5;3;4;5;1;5
47;1;1;0;9;1;6;1;7;0;3;3;3;5;4;?;4;4;3;3;3;3;2;?;?;1;2;2;2;5;5;5;1;1;3;3;3;1;1;?;5;5;3;3;5;5;5;5;2;2;2;1;1
44;1;4;0;?;1;6;2;?;0;5;4;5;5;4;4;5;5;4;4;3;3;3;3;4;2;4;3;3;5;5;5;3;3;3;3;3;4;5;4;5;?;3;3;5;3;5;4;3;3;2;3;3
31;1;1;1;4;1;6;2;?;0;3;3;3;5;5;3;4;4;2;?;3;3;3;3;3;1;2;3;3;3;3;5;1;1;2;1;3;1;1;2;4;4;2;2;3;2;2;2;2;3;3;1;3
43;1;5;0;10;1;6;1;7;0;2;2;4;5;5;3;5;4;4;4;4;4;4;3;3;1;3;4;4;5;5;5;2;2;4;4;4;1;1;1;3;3;4;3;4;3;3;2;1;4;4;1;1
41;1;6;1;3;1;6;1;7;0;2;2;2;4;4;3;3;3;3;3;2;3;3;3;3;1;3;3;4;4;4;4;2;2;2;2;2;2;4;2;4;4;3;3;4;4;4;4;2;2;2;1;2
38;1;1;0;1;1;6;2;?;0;2;2;3;5;5;3;3;3;3;3;3;3;2;?;?;1;1;4;2;5;5;5;2;1;1;1;2;1;3;1;5;5;2;2;4;3;4;4;2;2;2;1;4
40;1;1;1;9;1;6;1;2;0;3;3;4;5;5;3;3;4;3;3;3;3;3;3;3;2;2;3;3;5;5;5;3;3;3;3;4;1;3;3;3;3;4;4;5;5;3;5;3;3;3;1;1
27;1;6;0;4;1;6;1;7;0;1;1;1;5;5;5;1;5;3;2;3;2;4;1;5;1;1;4;1;5;5;5;3;1;1;1;1;3;4;3;5;5;1;1;4;3;4;2;3;3;3;1;1
49;1;1;0;0;1;6;1;3;0;2;2;3;4;3;3;2;3;2;2;2;2;2;2;2;1;2;2;2;5;5;5;1;1;2;2;3;1;3;3;3;3;2;2;3;4;5;5;2;2;2;2;2
23;1;1;0;?;1;6;2;?;0;2;2;2;4;4;3;4;3;3;4;3;4;2;2;3;1;2;3;2;5;3;5;1;1;1;2;2;1;3;1;3;3;2;2;5;5;5;5;2;2;4;1;1
40;1;5;0;1;1;6;2;?;0;3;3;3;4;3;3;4;?;4;4;4;2;3;3;3;2;3;4;3;3;4;4;1;1;3;3;3;1;3;1;?;?;3;4;4;4;3;3;3;3;3;1;2
63;1;6;1;36;1;6;1;2;0;4;4;4;4;4;3;4;4;4;4;3;2;3;3;3;3;3;3;3;4;4;4;1;1;4;4;4;1;2;1;3;3;3;3;3;3;3;3;3;3;4;1;1
56;1;3;1;16;1;6;2;?;0;2;2;3;4;2;3;4;4;2;2;2;4;2;3;3;2;2;4;3;4;4;4;2;1;2;2;?;1;3;1;5;4;3;3;4;3;4;4;4;4;4;1;1
60;1;3;0;4;1;6;2;?;?;2;2;2;5;2;2;5;3;1;1;1;5;1;?;?;2;?;?;2;?;3;3;?;?;2;2;3;2;2;2;?;?;?;?;?;?;?;?;?;?;?;?;?
50;1;6;1;19;1;6;1;2;1;2;3;3;2;4;2;3;2;2;2;2;4;2;2;2;1;2;2;3;4;4;4;2;1;2;1;5;2;2;3;5;4;1;2;4;4;4;4;1;3;2;1;3
43;1;1;0;20;1;6;2;?;0;3;3;3;5;5;4;5;4;3;4;3;4;3;3;5;1;1;3;3;5;5;5;1;1;1;1;3;3;4;3;4;3;3;2;?;3;3;4;4;?;4;1;3
51;1;1;0;19;1;6;2;?;0;2;2;2;4;3;4;2;2;2;3;2;2;1;1;3;1;3;3;2;3;3;3;1;1;1;1;2;1;4;3;?;?;?;?;?;?;?;?;2;3;1;1;2
62;1;3;0;15;1;6;2;?;0;2;5;4;5;5;4;3;3;4;3;3;3;4;3;3;3;?;3;3;4;3;?;3;2;4;2;4;1;2;1;3;?;3;4;3;2;3;1;4;3;2;1;2
46;1;1;1;21;1;6;1;2;0;3;4;5;4;5;?;5;5;4;4;4;1;4;?;?;4;1;1;3;5;5;5;4;1;5;3;5;3;2;4;4;4;4;5;4;4;5;5;5;4;4;1;1
49;1;1;1;23;1;6;1;2;0;3;3;3;5;5;?;4;4;3;3;3;2;3;3;?;1;1;3;5;5;3;5;2;3;4;4;4;4;4;4;2;3;4;3;4;4;4;4;4;4;4;1;2
42;1;5;0;19;1;6;2;?;1;2;2;3;4;3;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;3;?;2;2;3;3;3;2;2;2;4;3;3;3;3;2;3;2;2;2;4;1;2
45;1;3;1;20;1;6;1;2;0;2;2;2;4;2;1;2;2;3;3;3;2;2;2;1;1;2;2;2;2;?;2;1;1;1;1;2;1;1;1;3;3;2;2;2;2;2;2;2;3;4;1;1
41;0;2;1;3;2;?;?;7;0;3;3;4;4;3;3;4;4;4;4;3;4;4;3;3;4;4;4;2;4;4;4;3;2;4;4;4;2;3;2;4;4;4;4;4;4;4;2;4;4;4;2;2
52;0;6;1;30;2;?;?;1;0;3;2;3;4;4;2;4;4;4;3;3;2;3;2;3;1;2;4;3;4;4;5;1;1;4;3;1;1;4;2;4;2;2;1;1;2;2;2;1;3;4;1;1
43;1;6;0;17;2;?;?;6;0;4;3;3;3;4;4;3;4;3;3;3;3;4;3;4;2;2;4;2;5;5;5;3;2;3;2;4;3;4;4;5;3;3;3;3;2;2;4;4;4;4;2;4
62;0;2;1;22;2;?;?;6;0;2;3;3;3;4;4;5;5;4;4;3;3;4;3;?;1;1;1;2;5;5;5;1;2;5;3;5;1;2;?;4;1;5;5;4;1;4;4;2;4;3;1;1
44;1;1;1;20;2;?;?;2;0;3;3;3;4;4;?;4;4;3;3;3;3;3;3;3;1;2;2;2;3;4;3;?;1;3;3;3;1;2;3;2;2;3;3;5;4;5;4;3;3;3;1;1
41;1;1;1;11;2;?;?;4;0;4;4;3;5;5;5;5;5;4;4;4;5;3;3;4;3;3;3;4;5;5;5;3;3;3;3;4;3;4;5;5;3;3;3;3;3;3;3;3;4;4;1;1
37;1;4;1;6;2;?;?;4;0;4;4;5;5;5;3;4;5;4;5;4;1;4;?;5;3;5;5;5;5;4;5;4;1;1;1;5;2;3;3;3;3;3;5;4;4;4;4;5;5;5;2;1
46;1;1;1;20;2;?;?;2;0;3;3;4;4;4;?;?;4;2;2;3;4;2;?;?;1;2;3;3;4;5;5;1;2;2;2;3;1;3;4;4;4;2;2;4;3;4;4;2;3;3;1;3
43;0;3;1;15;2;?;?;2;0;3;2;3;5;4;3;4;4;3;3;2;5;3;2;3;1;2;5;4;5;5;5;1;1;2;2;3;1;1;1;5;5;2;2;3;3;3;2;2;4;4;1;4
28;0;4;1;1;2;?;?;4;0;4;4;3;5;5;5;4;3;3;3;4;4;4;3;3;1;2;3;4;4;5;4;3;3;1;1;3;2;4;5;4;2;3;3;3;1;1;1;3;3;3;3;3
25;0;1;0;1;2;?;?;6;0;3;3;3;5;4;3;4;4;4;3;3;4;4;3;3;1;2;4;3;5;5;4;1;1;3;3;4;2;4;3;4;3;3;3;4;4;4;4;1;4;4;1;1
29;1;4;0;2;2;?;?;6;0;4;5;3;5;5;?;5;4;4;4;3;3;3;2;?;1;1;4;2;5;5;5;2;1;3;2;4;1;3;3;4;4;2;2;2;4;4;2;4;5;4;1;1
61;0;3;1;37;2;?;?;2;0;3;4;4;5;5;?;4;4;3;4;3;4;3;3;?;1;2;4;3;5;5;5;1;1;1;1;4;1;1;1;4;2;1;1;1;1;1;1;1;3;3;1;1
65;0;6;1;43;2;?;?;?;1;3;4;5;5;4;5;5;5;4;4;4;2;4;4;4;1;5;5;5;4;5;5;1;1;4;4;5;4;?;4;5;1;4;2;1;1;?;5;4;4;4;1;4
53;0;3;1;12;2;?;?;7;0;3;2;3;4;3;3;3;3;2;3;2;5;3;3;3;1;1;3;1;4;2;5;1;1;1;1;2;3;4;2;4;3;2;2;2;4;4;4;1;1;1;1;1
49;0;1;1;18;2;?;?;4;0;3;3;4;5;4;3;4;4;3;3;2;3;3;3;2;3;2;2;3;2;4;4;2;1;4;4;4;1;1;1;2;1;3;4;3;3;3;1;4;4;4;1;1
35;1;6;1;8;2;?;?;4;0;1;1;2;5;3;?;4;3;3;3;3;3;3;1;2;1;1;2;1;3;5;4;1;1;1;1;1;4;4;3;2;3;1;1;3;3;1;2;2;3;2;1;2
35;0;6;0;7;2;?;?;7;0;4;1;5;5;4;3;5;4;4;5;4;2;5;2;3;1;2;1;4;5;2;4;3;1;1;1;4;3;4;5;1;1;2;1;3;1;1;5;5;5;5;1;5
44;0;2;0;3;2;?;?;7;0;4;4;4;5;5;4;4;4;4;4;4;3;4;4;3;3;3;3;3;5;4;5;4;4;4;3;5;4;5;3;?;2;5;5;5;5;5;5;4;4;4;3;4
31;1;6;1;7;2;?;?;7;0;2;2;2;5;5;4;4;5;4;4;3;4;4;?;2;1;1;2;?;4;4;5;1;1;2;?;3;1;3;4;3;1;2;2;4;4;4;1;3;3;4;2;2
37;1;4;1;5;2;?;?;7;0;2;3;4;5;5;5;4;4;4;4;4;2;4;3;3;2;4;5;4;5;3;4;3;1;3;3;4;1;5;2;4;3;3;4;4;4;4;3;4;4;5;1;1
31;1;5;0;4;2;?;?;6;0;3;3;1;5;4;3;4;4;3;4;4;3;1;3;3;1;1;1;2;3;4;4;1;1;1;2;1;1;3;1;4;5;2;1;3;3;3;3;1;2;4;1;1
60;0;2;1;35;2;?;?;1;0;4;5;5;5;5;4;5;4;4;4;3;1;2;?;?;5;2;4;3;4;2;4;4;1;4;5;5;1;1;3;4;?;5;5;?;?;?;?;5;5;5;2;1
33;1;6;1;5;2;?;?;4;0;4;2;3;3;5;4;2;5;2;5;3;4;3;4;2;1;3;2;3;5;5;5;1;2;2;4;3;4;4;4;3;3;3;3;3;3;3;3;?;4;1;1;?
48;0;6;1;19;2;?;?;1;0;3;2;3;4;4;3;4;1;3;3;3;5;2;1;3;1;1;4;4;4;3;5;1;1;2;2;2;2;2;2;4;4;1;2;5;3;5;4;3;3;4;1;1
46;0;2;1;15;2;?;?;2;0;3;3;5;5;4;3;4;4;3;3;3;4;3;?;4;3;3;2;3;4;3;4;2;2;4;2;4;2;2;1;2;?;3;3;2;2;2;2;3;5;5;1;1
53;0;5;1;26;2;?;?;1;0;2;3;3;4;4;2;5;5;4;4;3;5;2;2;3;1;2;4;4;5;4;5;1;1;2;2;3;1;1;2;4;4;2;2;?;3;4;2;2;4;4;1;2
47;0;6;0;20;2;?;?;7;0;5;4;5;5;5;4;3;5;4;4;3;3;4;4;3;3;4;4;5;5;5;5;4;4;5;5;5;4;5;3;4;3;5;5;4;4;3;4;4;4;5;1;4
31;0;6;1;1;2;?;?;?;1;4;5;4;5;5;5;5;5;5;5;5;1;5;5;4;5;2;2;3;4;4;5;4;4;5;5;3;1;3;1;4;2;5;5;5;5;5;5;5;5;5;2;5
36;0;4;1;10;2;?;?;2;0;4;4;5;5;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;5;4;5;4;2;4;4;4;1;2;2;4;4;4;4;4;4;3;3;4;5;5;1;2
25;1;1;0;3;2;?;?;?;0;3;3;3;5;5;3;4;5;3;2;3;4;2;1;2;1;2;2;3;4;3;5;1;1;2;4;4;1;2;2;3;3;2;2;1;4;2;2;3;4;3;1;1
24;1;6;0;2;2;?;?;7;0;3;3;3;5;5;5;3;2;3;4;4;3;3;4;2;1;1;2;2;3;4;4;3;3;1;1;3;1;3;1;3;3;3;2;4;2;2;4;2;3;3;1;1
45;0;1;1;18;2;?;?;7;0;3;3;3;3;3;3;2;3;3;3;2;5;3;3;3;1;3;3;3;3;3;5;1;1;1;1;3;3;3;1;3;2;2;2;3;3;3;3;2;3;3;1;3
33;1;1;1;3;2;?;?;7;0;2;2;3;4;4;?;3;3;3;4;3;3;3;3;?;1;2;2;3;4;5;5;2;1;3;3;2;1;2;1;3;2;2;2;3;3;4;4;2;4;4;1;1
54;1;6;1;30;2;?;?;1;0;3;3;3;4;4;5;3;3;2;2;2;2;3;3;4;1;2;4;3;3;4;5;1;1;1;1;3;1;1;3;5;3;2;2;2;1;2;2;2;2;1;1;2
29;0;4;0;5;2;?;?;?;0;4;4;5;5;5;4;4;4;5;5;5;3;5;2;2;2;3;4;4;5;5;5;4;2;4;4;5;3;4;3;3;2;4;4;4;4;4;5;5;5;5;4;5
62;0;6;1;37;2;?;?;2;0;5;5;5;4;4;3;5;3;4;4;4;5;4;3;3;2;3;3;3;4;4;5;2;3;4;3;5;1;2;1;3;1;3;3;5;5;5;5;4;5;5;1;3
29;0;4;0;1;2;?;?;5;0;3;3;4;5;4;3;4;3;3;3;2;3;2;2;3;5;2;4;4;5;5;5;1;3;4;4;3;2;3;2;2;3;4;4;4;5;4;4;3;4;4;1;2
28;0;3;1;4;2;?;?;7;0;2;2;3;5;3;4;5;5;4;4;2;4;3;3;3;1;3;4;3;5;5;4;3;1;3;3;3;4;2;4;4;3;2;2;3;5;4;3;3;5;5;3;1
58;0;3;1;31;2;?;?;7;0;3;4;3;4;3;2;4;4;2;3;3;4;3;3;3;2;2;3;3;2;3;4;2;1;3;3;3;1;1;1;4;3;3;3;4;4;4;4;2;2;2;1;1
62;1;6;1;22;2;?;?;2;1;4;3;4;5;5;3;4;4;4;4;4;2;4;3;3;2;3;4;4;4;4;4;1;1;2;2;4;1;1;1;4;3;3;3;4;4;4;4;4;3;4;1;1
37;1;2;1;15;2;?;?;2;0;4;3;4;4;5;3;4;4;2;3;3;4;3;2;2;1;2;3;2;3;?;5;1;1;1;1;3;1;1;1;2;2;2;2;3;3;4;4;3;3;1;1;1
60;1;3;1;20;2;?;?;2;0;3;3;3;5;5;4;4;4;3;3;3;4;3;3;4;1;3;4;4;4;4;4;2;1;2;2;4;1;1;1;2;1;2;4;3;3;2;1;1;4;4;1;1
45;0;6;1;25;2;?;?;2;1;5;5;5;5;5;5;5;5;5;5;4;2;4;?;?;4;?;5;?;5;5;5;4;2;3;3;5;1;2;4;1;1;3;3;1;2;4;4;5;5;5;2;1
45;1;5;1;20;2;?;?;4;0;4;2;3;5;4;3;4;4;4;4;3;2;4;3;3;3;2;4;4;4;4;4;2;2;3;3;3;1;1;4;2;3;3;4;4;4;5;4;3;4;3;1;1
36;0;5;1;14;2;?;?;2;0;4;4;4;5;4;5;4;4;4;4;3;5;4;2;2;1;3;4;3;5;5;5;1;2;5;2;4;3;1;1;3;1;4;4;3;3;1;1;3;5;5;4;4
38;0;6;1;15;2;?;?;2;0;4;4;3;4;4;?;5;5;4;4;3;5;4;1;?;1;3;4;2;5;5;5;2;1;2;2;5;3;3;5;2;1;1;2;2;1;2;3;3;4;5;1;1
30;1;6;0;5;2;?;?;7;0;2;2;2;5;5;?;2;2;2;3;4;1;2;2;?;1;3;5;3;5;5;5;1;1;1;1;2;1;2;2;4;?;2;2;2;2;2;2;2;2;2;1;1
45;0;6;0;15;2;?;?;7;0;3;3;4;4;4;2;4;4;4;4;4;2;3;3;3;2;3;2;3;4;5;5;2;2;2;2;4;3;4;2;3;3;2;2;2;2;2;2;4;4;4;2;2
28;1;3;0;1;2;?;?;7;0;4;4;3;5;5;3;5;5;3;4;3;3;3;3;3;3;2;2;2;4;5;5;1;3;4;4;4;2;2;3;3;3;4;4;4;4;4;4;3;4;4;1;3
45;1;6;1;11;2;?;?;2;0;5;5;5;5;5;3;5;5;5;5;5;1;5;3;3;1;3;2;3;5;5;5;5;2;5;4;5;2;1;5;3;1;3;3;5;5;5;5;5;5;5;2;5
48;1;6;1;5;2;?;?;6;0;3;3;3;5;4;3;5;2;3;4;1;4;2;3;3;1;1;5;3;5;5;5;2;2;2;2;4;1;2;2;2;2;2;2;4;4;3;4;4;5;4;1;1
48;0;4;0;24;2;?;?;7;0;1;4;4;5;4;4;2;5;4;4;3;4;5;5;5;2;4;5;4;5;5;5;4;1;4;4;4;1;1;3;5;4;4;4;5;3;5;5;5;5;5;2;5
26;1;6;0;1;2;?;?;5;0;1;2;3;5;4;3;4;5;3;4;2;5;3;2;2;1;2;3;2;4;4;4;2;1;2;2;2;1;3;3;3;3;2;2;5;4;3;5;2;4;5;1;1
48;1;1;1;22;2;?;?;2;0;3;3;3;5;5;4;2;3;3;4;3;2;3;2;4;1;1;3;1;3;4;5;2;1;1;1;2;1;4;2;3;4;2;3;4;1;2;3;3;4;4;1;1
37;0;2;0;12;2;?;?;7;?;5;5;5;4;4;3;5;5;3;4;4;4;5;1;2;1;5;5;5;5;5;5;3;4;5;5;5;5;5;5;3;1;5;5;2;2;1;1;4;5;5;4;5
51;0;6;1;25;2;?;?;2;1;3;3;4;4;3;2;3;3;4;5;2;3;3;4;5;2;1;2;1;5;5;5;3;1;5;4;5;1;5;5;5;5;3;3;4;3;5;3;3;5;5;1;5
60;0;3;1;37;2;?;?;1;1;3;3;4;4;4;3;4;4;3;4;3;3;2;2;2;2;3;4;4;4;3;3;3;1;1;1;3;1;1;1;4;4;3;3;4;2;2;1;3;4;4;1;3
53;0;4;1;25;2;?;?;2;1;5;5;5;5;5;5;5;5;5;5;4;2;5;5;5;5;3;3;5;5;5;5;5;3;5;5;5;4;3;5;4;1;5;5;5;4;4;5;5;5;5;4;3
60;1;1;1;39;2;?;?;2;0;4;3;4;4;4;1;3;3;3;3;3;3;3;?;?;4;3;3;3;4;4;?;4;3;4;4;3;1;1;1;3;3;3;3;?;?;?;3;4;4;4;1;1
36;0;2;0;3;2;?;?;7;0;3;3;3;5;4;4;3;3;3;3;2;4;2;2;3;1;4;4;3;3;4;4;2;2;1;1;2;4;5;2;4;3;2;2;2;2;2;2;3;3;3;2;3
53;0;1;1;18;2;?;?;2;0;3;3;3;5;4;3;3;4;3;3;3;3;3;3;3;1;3;3;3;3;4;4;1;1;1;1;4;1;2;2;4;4;3;3;?;4;4;4;3;4;2;1;1
41;1;1;1;12;2;?;?;4;0;2;2;?;5;3;3;4;4;2;2;2;4;2;2;1;1;1;3;1;4;5;5;1;1;1;1;1;3;4;4;4;3;1;1;1;2;1;1;1;1;3;2;3
27;1;6;0;1;2;?;?;5;1;3;4;5;5;5;3;5;4;4;5;4;4;4;3;2;5;2;3;3;5;5;5;5;3;5;4;5;3;5;4;2;2;5;5;5;5;5;5;5;5;5;3;5
46;0;6;1;20;2;?;?;2;0;3;3;3;5;4;3;4;4;3;3;2;4;2;3;2;1;2;2;1;4;5;5;2;2;2;1;3;1;1;2;4;1;2;3;4;4;4;5;5;5;5;1;3
51;1;1;0;20;2;?;?;7;0;4;4;5;5;5;3;3;3;4;4;4;4;4;3;3;1;2;3;?;5;5;5;2;1;3;?;4;1;3;1;3;2;3;4;3;3;2;2;3;5;5;1;1
29;1;6;0;5;2;?;?;5;0;2;2;3;4;4;4;2;3;3;3;2;2;3;4;3;1;2;4;2;4;4;4;1;1;2;3;2;2;4;4;2;3;2;2;5;3;3;5;3;3;5;1;2
59;1;6;1;20;2;?;?;6;0;3;3;3;5;4;3;3;3;4;4;4;4;3;4;?;1;?;4;?;5;5;5;1;3;1;2;4;3;2;4;5;3;2;2;2;2;?;?;2;2;5;4;2
58;0;6;0;5;2;?;?;7;1;3;1;2;4;3;5;3;3;1;2;2;5;3;1;5;1;2;5;3;5;5;4;1;1;2;1;2;3;1;4;2;2;1;1;1;1;1;1;2;3;4;4;4
61;1;2;1;?;2;?;?;2;0;3;4;4;5;4;?;4;4;4;4;4;?;?;?;?;1;2;4;2;4;5;5;2;1;3;3;4;1;2;4;4;?;?;?;4;?;4;?;4;4;4;1;1
41;1;2;1;15;2;?;?;2;0;4;4;4;4;4;4;4;4;4;4;4;2;4;3;3;3;3;3;3;3;3;2;2;3;4;4;3;4;4;3;3;3;3;3;3;3;3;3;4;4;4;1;3
62;0;3;1;30;2;?;?;7;0;4;3;4;5;3;?;?;4;2;2;2;4;3;4;?;2;2;3;?;5;4;3;2;1;2;2;4;2;1;2;?;?;?;?;5;4;4;3;2;3;3;1;1
33;0;4;1;7;2;?;?;4;0;3;3;4;5;4;?;5;4;4;4;3;4;5;?;?;1;4;5;5;4;5;5;5;1;4;2;5;1;3;3;4;4;5;4;4;4;4;4;5;5;2;1;1
44;0;2;1;20;2;?;?;1;0;3;3;4;4;4;2;4;4;3;4;3;2;3;2;2;2;2;4;3;4;2;4;3;1;3;3;3;2;1;3;4;3;3;3;3;3;3;2;4;4;4;1;1
47;1;6;1;18;2;?;?;1;0;5;5;5;5;5;3;5;5;4;3;3;2;3;3;3;2;3;3;3;3;3;3;?;?;5;5;5;1;2;1;?;?;?;?;?;?;?;?;?;?;?;?;?
23;0;3;0;1;2;?;?;7;1;4;4;4;4;3;4;4;4;3;3;3;3;3;3;3;1;3;3;3;5;4;4;2;2;4;4;3;3;3;3;3;2;3;3;3;2;3;2;3;4;4;3;1
39;1;6;1;13;2;?;?;2;0;1;4;4;4;4;1;4;4;4;4;4;5;4;1;2;4;2;2;1;5;5;5;2;1;3;3;5;5;5;5;3;3;3;4;1;1;1;1;4;4;4;1;2
48;1;6;1;21;2;?;?;6;0;2;2;3;5;3;?;1;2;3;3;3;3;2;?;?;1;2;3;2;5;5;5;1;1;1;1;3;1;3;1;3;3;1;1;4;4;3;1;1;3;1;1;1
40;1;3;1;12;2;?;?;2;0;1;1;2;4;4;3;1;3;2;2;2;4;2;3;3;1;1;3;?;2;4;3;1;1;1;1;1;1;2;1;3;3;1;1;3;3;2;1;1;1;3;1;1
35;1;3;0;3;2;?;?;7;0;3;3;2;5;3;3;1;2;3;3;3;3;3;3;3;1;3;3;3;3;3;3;1;1;1;1;3;2;3;1;3;3;1;1;1;1;1;1;2;1;2;1;1
26;0;4;0;1;2;?;?;6;1;4;4;4;5;5;4;5;5;4;5;2;5;4;5;2;1;2;4;5;5;3;5;5;5;4;5;5;3;4;1;5;3;5;5;4;5;2;4;5;5;5;4;5
33;0;1;0;2;2;?;?;7;0;1;1;2;4;3;4;3;2;1;1;2;5;1;2;2;1;3;2;1;4;5;3;1;1;1;1;1;1;2;2;4;4;1;1;3;2;2;3;2;3;3;3;1
45;0;1;1;8;2;?;?;?;0;1;1;1;5;5;4;2;1;1;3;1;1;1;1;1;1;2;2;2;3;1;1;1;1;1;1;1;1;5;1;3;1;1;1;1;1;1;1;1;2;3;1;1
47;0;2;1;25;2;?;?;2;0;4;4;4;5;5;?;5;5;4;4;4;4;4;5;3;1;4;5;3;5;4;5;3;4;4;4;5;5;4;2;5;4;5;5;5;5;5;5;4;5;5;1;1
35;1;6;1;11;2;?;?;7;0;2;2;3;4;3;3;4;4;2;1;1;5;3;2;2;1;3;4;4;5;5;5;2;1;2;1;2;2;1;4;3;2;2;1;4;2;2;3;2;4;4;1;5
26;1;5;0;4;2;?;?;6;0;3;2;3;5;4;4;4;4;3;4;2;5;2;2;3;1;1;2;1;3;3;3;1;1;1;1;2;1;3;1;2;2;1;2;2;2;2;3;1;2;3;1;1
49;0;6;1;15;2;?;?;2;1;4;4;5;5;4;3;5;?;4;5;4;?;4;2;2;5;3;2;3;5;5;5;3;2;5;5;5;5;5;5;4;2;5;5;4;2;4;5;4;5;4;2;1
29;0;4;0;5;2;?;?;5;0;4;3;4;5;4;3;5;4;4;4;3;3;4;3;3;1;4;4;5;5;3;4;3;1;4;4;4;1;1;2;2;4;4;3;3;3;3;2;4;4;5;1;1
59;0;2;1;35;2;?;?;2;0;4;4;5;5;5;5;4;3;3;3;3;2;4;4;5;1;3;3;4;5;5;5;1;3;?;4;5;1;1;4;5;?;4;4;4;3;2;3;4;4;5;5;1
26;0;1;0;2;2;?;?;5;1;2;4;3;5;5;4;5;5;3;4;3;5;2;3;3;1;1;5;4;5;5;5;2;1;4;4;3;4;5;5;2;1;3;4;4;4;4;3;3;3;5;1;2
58;0;6;0;10;2;?;?;7;0;3;3;3;5;5;4;4;3;4;4;4;3;3;3;3;3;4;4;2;3;3;5;3;2;3;3;2;2;4;3;5;4;4;4;3;4;4;3;4;5;5;3;2
36;0;6;0;1;2;?;?;4;0;3;3;5;5;5;4;5;3;5;4;4;1;4;2;3;2;2;4;3;4;4;5;4;2;4;4;4;1;4;4;4;4;5;5;3;3;3;3;4;5;5;1;1
41;1;3;1;15;2;?;?;2;0;3;4;4;5;4;?;4;4;4;3;4;2;3;3;?;1;1;1;3;4;4;4;3;2;2;1;3;1;1;1;3;1;2;1;4;?;5;5;1;4;5;1;3
29;0;4;0;3;2;?;?;5;0;4;4;4;5;2;3;5;4;3;4;4;5;4;4;3;2;1;2;2;5;5;5;3;4;4;3;4;2;5;4;5;3;4;5;3;4;2;5;3;5;4;2;2
43;1;6;1;20;2;?;?;2;0;2;2;2;5;4;3;3;3;2;2;2;4;2;2;3;1;1;3;1;3;3;3;1;1;1;1;2;1;2;3;3;3;1;1;1;1;1;1;1;1;1;1;1
52;0;4;1;15;2;?;?;2;1;5;5;5;5;5;4;5;5;4;5;4;2;4;3;4;4;4;4;4;5;5;5;4;2;5;3;5;2;2;3;2;2;4;4;3;3;3;3;4;5;5;2;5
36;0;3;1;2;2;?;?;7;0;5;5;5;5;5;4;5;5;3;4;3;4;4;3;3;5;2;4;5;5;5;5;5;3;5;4;5;1;?;1;2;2;4;5;5;3;2;4;4;5;2;1;1
27;0;2;0;0;2;?;?;4;1;5;5;5;5;5;4;5;5;5;5;5;1;5;4;4;3;5;4;4;5;5;5;5;5;5;5;5;3;4;2;2;3;5;5;5;3;5;5;5;5;5;2;5
50;0;3;1;12;2;?;?;2;0;3;3;3;4;4;?;3;4;4;4;4;3;?;?;?;2;?;3;4;4;3;4;3;1;?;?;5;1;1;1;4;4;?;?;?;4;?;?;3;3;3;1;2
58;0;6;1;20;2;?;?;3;0;2;3;3;4;4;4;4;4;2;2;2;3;2;2;2;2;2;2;2;3;4;4;2;1;2;2;3;2;2;2;4;3;2;2;3;4;4;3;3;3;3;1;2
